season,celebrity_name,week,judge_total,judge_rank_in_week,week_valid,ballroom_partner,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,results,placement,elimination_week,relative_judge_score,cumulative_average,trend,is_bottom_2_judge
31,Jason Lewis,2,,11.0,False,Peta Murgatroyd,Actor/Actress,51,California,United States,Eliminated Week 1,16,1,-3.3987661729306766,135.0,-135.0,True
31,Jason Lewis,3,,12.0,False,Peta Murgatroyd,Actor/Actress,51,California,United States,Eliminated Week 1,16,1,-2.436913664414153,67.5,0.0,True
31,Jason Lewis,4,,8.0,False,Peta Murgatroyd,Actor/Actress,51,California,United States,Eliminated Week 1,16,1,-1.9547404760671157,45.0,0.0,True
31,Jason Lewis,5,,11.0,False,Peta Murgatroyd,Actor/Actress,51,California,United States,Eliminated Week 1,16,1,-1.6521905493548543,33.75,0.0,True
31,Jason Lewis,6,,7.0,False,Peta Murgatroyd,Actor/Actress,51,California,United States,Eliminated Week 1,16,1,-1.237517100779793,27.0,0.0,True
31,Jason Lewis,7,,8.0,False,Peta Murgatroyd,Actor/Actress,51,California,United States,Eliminated Week 1,16,1,-1.0930173364031155,22.5,0.0,True
31,Jason Lewis,8,,7.0,False,Peta Murgatroyd,Actor/Actress,51,California,United States,Eliminated Week 1,16,1,-0.9530929847955942,19.285714285714285,0.0,True
31,Jason Lewis,9,,5.0,False,Peta Murgatroyd,Actor/Actress,51,California,United States,Eliminated Week 1,16,1,-0.7467240684801201,16.875,0.0,True
31,Jason Lewis,10,,3.0,False,Peta Murgatroyd,Actor/Actress,51,California,United States,Eliminated Week 1,16,1,-0.5587721336560713,15.0,0.0,True
31,Jason Lewis,11,,,False,Peta Murgatroyd,Actor/Actress,51,California,United States,Eliminated Week 1,16,1,0.0,13.5,,False
31,Jessie James Decker,1,150.0,9.0,True,Alan Bersten,Singer/Rapper,34,,Italy,Eliminated Week 6,10,6,-0.863960121743791,,,False
31,Jessie James Decker,2,187.5,7.0,True,Alan Bersten,Singer/Rapper,34,,Italy,Eliminated Week 6,10,6,-0.09899318950283524,150.0,37.5,False
31,Jessie James Decker,3,195.0,8.0,True,Alan Bersten,Singer/Rapper,34,,Italy,Eliminated Week 6,10,6,0.07861011820690818,168.75,7.5,False
31,Jessie James Decker,4,232.5,4.0,True,Alan Bersten,Singer/Rapper,34,,Italy,Eliminated Week 6,10,6,0.4100187340043218,177.5,37.5,False
31,Jessie James Decker,5,270.0,6.0,True,Alan Bersten,Singer/Rapper,34,,Italy,Eliminated Week 6,10,6,0.4696862765724502,191.25,37.5,False
31,Jessie James Decker,6,240.0,5.0,True,Alan Bersten,Singer/Rapper,34,,Italy,Eliminated Week 6,10,6,0.5990300168992041,207.0,-30.0,False
31,Jessie James Decker,7,,8.0,False,Alan Bersten,Singer/Rapper,34,,Italy,Eliminated Week 6,10,6,-1.0930173364031155,212.5,-240.0,True
31,Jessie James Decker,8,,7.0,False,Alan Bersten,Singer/Rapper,34,,Italy,Eliminated Week 6,10,6,-0.9530929847955942,182.14285714285714,0.0,True
31,Jessie James Decker,9,,5.0,False,Alan Bersten,Singer/Rapper,34,,Italy,Eliminated Week 6,10,6,-0.7467240684801201,159.375,0.0,True
31,Jessie James Decker,10,,3.0,False,Alan Bersten,Singer/Rapper,34,,Italy,Eliminated Week 6,10,6,-0.5587721336560713,141.66666666666666,0.0,True
31,Jessie James Decker,11,,,False,Alan Bersten,Singer/Rapper,34,,Italy,Eliminated Week 6,10,6,0.0,127.5,,False
31,Jordin Sparks,1,195.0,5.0,True,Brandon Armstrong,Singer/Rapper,32,Arizona,United States,Eliminated Week 7,9,7,0.47378458289175635,,,False
31,Jordin Sparks,2,202.5,5.0,True,Brandon Armstrong,Singer/Rapper,32,Arizona,United States,Eliminated Week 7,9,7,0.16498864917139208,195.0,7.5,False
31,Jordin Sparks,3,217.5,5.0,True,Brandon Armstrong,Singer/Rapper,32,Arizona,United States,Eliminated Week 7,9,7,0.3688628623554922,198.75,15.0,False
31,Jordin Sparks,4,255.0,2.0,True,Brandon Armstrong,Singer/Rapper,32,Arizona,United States,Eliminated Week 7,9,7,0.6388663994951062,205.0,37.5,False
31,Jordin Sparks,5,266.25,7.0,True,Brandon Armstrong,Singer/Rapper,32,Arizona,United States,Eliminated Week 7,9,7,0.44021576510123767,217.5,11.25,False
31,Jordin Sparks,6,255.0,4.0,True,Brandon Armstrong,Singer/Rapper,32,Arizona,United States,Eliminated Week 7,9,7,0.7138142117541415,227.25,-11.25,False
31,Jordin Sparks,7,258.75,6.0,True,Brandon Armstrong,Singer/Rapper,32,Arizona,United States,Eliminated Week 7,9,7,0.7605788838565457,231.875,3.75,False
31,Jordin Sparks,8,,7.0,False,Brandon Armstrong,Singer/Rapper,32,Arizona,United States,Eliminated Week 7,9,7,-0.9530929847955942,235.71428571428572,-258.75,True
31,Jordin Sparks,9,,5.0,False,Brandon Armstrong,Singer/Rapper,32,Arizona,United States,Eliminated Week 7,9,7,-0.7467240684801201,206.25,0.0,True
31,Jordin Sparks,10,,3.0,False,Brandon Armstrong,Singer/Rapper,32,Arizona,United States,Eliminated Week 7,9,7,-0.5587721336560713,183.33333333333334,0.0,True
31,Jordin Sparks,11,,,False,Brandon Armstrong,Singer/Rapper,32,Arizona,United States,Eliminated Week 7,9,7,0.0,165.0,,False
31,Joseph Baena,1,172.5,7.0,True,Daniella Karagach,Actor/Actress,24,California,United States,Eliminated Week 5,11,5,-0.19508776942601733,,,False
31,Joseph Baena,2,180.0,8.0,True,Daniella Karagach,Actor/Actress,24,California,United States,Eliminated Week 5,11,5,-0.2309841088399489,172.5,7.5,False
31,Joseph Baena,3,217.5,5.0,True,Daniella Karagach,Actor/Actress,24,California,United States,Eliminated Week 5,11,5,0.3688628623554922,176.25,37.5,False
31,Joseph Baena,4,210.0,6.0,True,Daniella Karagach,Actor/Actress,24,California,United States,Eliminated Week 5,11,5,0.18117106851353756,190.0,-7.5,False
31,Joseph Baena,5,262.5,8.0,True,Daniella Karagach,Actor/Actress,24,California,United States,Eliminated Week 5,11,5,0.41074525363002506,195.0,52.5,False
31,Joseph Baena,6,,7.0,False,Daniella Karagach,Actor/Actress,24,California,United States,Eliminated Week 5,11,5,-1.237517100779793,208.5,-262.5,True
31,Joseph Baena,7,,8.0,False,Daniella Karagach,Actor/Actress,24,California,United States,Eliminated Week 5,11,5,-1.0930173364031155,173.75,0.0,True
31,Joseph Baena,8,,7.0,False,Daniella Karagach,Actor/Actress,24,California,United States,Eliminated Week 5,11,5,-0.9530929847955942,148.92857142857142,0.0,True
31,Joseph Baena,9,,5.0,False,Daniella Karagach,Actor/Actress,24,California,United States,Eliminated Week 5,11,5,-0.7467240684801201,130.3125,0.0,True
31,Joseph Baena,10,,3.0,False,Daniella Karagach,Actor/Actress,24,California,United States,Eliminated Week 5,11,5,-0.5587721336560713,115.83333333333333,0.0,True
31,Joseph Baena,11,,,False,Daniella Karagach,Actor/Actress,24,California,United States,Eliminated Week 5,11,5,0.0,104.25,,False
31,Sam Champion,1,150.0,9.0,True,Cheryl Burke,News Anchor,61,Kentucky,United States,Eliminated Week 4,13,4,-0.863960121743791,,,False
31,Sam Champion,2,195.0,6.0,True,Cheryl Burke,News Anchor,61,Kentucky,United States,Eliminated Week 4,13,4,0.032997729834278414,150.0,45.0,False
31,Sam Champion,3,187.5,9.0,True,Cheryl Burke,News Anchor,61,Kentucky,United States,Eliminated Week 4,13,4,-0.018140796509286503,172.5,-7.5,False
31,Sam Champion,4,187.5,7.0,True,Cheryl Burke,News Anchor,61,Kentucky,United States,Eliminated Week 4,13,4,-0.04767659697724672,177.5,0.0,True
31,Sam Champion,5,,11.0,False,Cheryl Burke,News Anchor,61,Kentucky,United States,Eliminated Week 4,13,4,-1.6521905493548543,180.0,-187.5,True
31,Sam Champion,6,,7.0,False,Cheryl Burke,News Anchor,61,Kentucky,United States,Eliminated Week 4,13,4,-1.237517100779793,144.0,0.0,True
31,Sam Champion,7,,8.0,False,Cheryl Burke,News Anchor,61,Kentucky,United States,Eliminated Week 4,13,4,-1.0930173364031155,120.0,0.0,True
31,Sam Champion,8,,7.0,False,Cheryl Burke,News Anchor,61,Kentucky,United States,Eliminated Week 4,13,4,-0.9530929847955942,102.85714285714286,0.0,True
31,Sam Champion,9,,5.0,False,Cheryl Burke,News Anchor,61,Kentucky,United States,Eliminated Week 4,13,4,-0.7467240684801201,90.0,0.0,True
31,Sam Champion,10,,3.0,False,Cheryl Burke,News Anchor,61,Kentucky,United States,Eliminated Week 4,13,4,-0.5587721336560713,80.0,0.0,True
31,Sam Champion,11,,,False,Cheryl Burke,News Anchor,61,Kentucky,United States,Eliminated Week 4,13,4,0.0,72.0,,False
31,Selma Blair,1,210.0,3.0,True,Sasha Farber,Actor/Actress,50,Michigan,United States,Withdrew,12,-1,0.9196994844369388,,,False
31,Selma Blair,2,210.0,4.0,True,Sasha Farber,Actor/Actress,50,Michigan,United States,Withdrew,12,-1,0.29697956850850576,210.0,0.0,False
31,Selma Blair,3,210.0,6.0,True,Sasha Farber,Actor/Actress,50,Michigan,United States,Withdrew,12,-1,0.2721119476392975,210.0,0.0,False
31,Selma Blair,4,240.0,3.0,True,Sasha Farber,Actor/Actress,50,Michigan,United States,Withdrew,12,-1,0.4863012891679166,210.0,30.0,False
31,Selma Blair,5,300.0,3.0,True,Sasha Farber,Actor/Actress,50,Michigan,United States,Withdrew,12,-1,0.7054503683421507,217.5,60.0,False
31,Selma Blair,6,0.0,7.0,False,Sasha Farber,Actor/Actress,50,Michigan,United States,Withdrew,12,-1,-1.237517100779793,234.0,-300.0,True
31,Selma Blair,7,0.0,8.0,False,Sasha Farber,Actor/Actress,50,Michigan,United States,Withdrew,12,-1,-1.0930173364031155,195.0,0.0,True
31,Selma Blair,8,0.0,7.0,False,Sasha Farber,Actor/Actress,50,Michigan,United States,Withdrew,12,-1,-0.9530929847955942,167.14285714285714,0.0,True
31,Selma Blair,9,0.0,5.0,False,Sasha Farber,Actor/Actress,50,Michigan,United States,Withdrew,12,-1,-0.7467240684801201,146.25,0.0,True
31,Selma Blair,10,0.0,3.0,False,Sasha Farber,Actor/Actress,50,Michigan,United States,Withdrew,12,-1,-0.5587721336560713,130.0,0.0,True
31,Selma Blair,11,,,False,Sasha Farber,Actor/Actress,50,Michigan,United States,Withdrew,12,-1,0.0,117.0,,False
31,Shangela,1,210.0,3.0,True,Gleb Savchenko,TV Personality,40,Texas,United States,4th Place,4,999,0.9196994844369388,,,False
31,Shangela,2,210.0,4.0,True,Gleb Savchenko,TV Personality,40,Texas,United States,4th Place,4,999,0.29697956850850576,210.0,0.0,False
31,Shangela,3,225.0,4.0,True,Gleb Savchenko,TV Personality,40,Texas,United States,4th Place,4,999,0.4656137770716869,210.0,15.0,False
31,Shangela,4,240.0,3.0,True,Gleb Savchenko,TV Personality,40,Texas,United States,4th Place,4,999,0.4863012891679166,215.0,15.0,False
31,Shangela,5,288.75,5.0,True,Gleb Savchenko,TV Personality,40,Texas,United States,4th Place,4,999,0.617038833928513,221.25,48.75,False
31,Shangela,6,270.0,3.0,True,Gleb Savchenko,TV Personality,40,Texas,United States,4th Place,4,999,0.8285984066090788,234.75,-18.75,False
31,Shangela,7,273.75,3.0,True,Gleb Savchenko,TV Personality,40,Texas,United States,4th Place,4,999,0.8680337372049319,240.625,3.75,False
31,Shangela,8,315.0,2.0,True,Gleb Savchenko,TV Personality,40,Texas,United States,4th Place,4,999,1.0866474157860597,245.35714285714286,41.25,False
31,Shangela,9,273.75,2.0,True,Gleb Savchenko,TV Personality,40,Texas,United States,4th Place,4,999,1.2354889133034714,254.0625,-41.25,False
31,Shangela,10,285.0,2.0,True,Gleb Savchenko,TV Personality,40,Texas,United States,4th Place,4,999,1.61900643854195,256.25,11.25,True
31,Shangela,11,,,False,Gleb Savchenko,TV Personality,40,Texas,United States,4th Place,4,999,0.0,259.125,,False
31,Teresa Giudice,1,150.0,9.0,True,Pasha Pashkov,TV Personality,50,New Jersey,United States,Eliminated Week 2,15,2,-0.863960121743791,,,False
31,Teresa Giudice,2,172.5,9.0,True,Pasha Pashkov,TV Personality,50,New Jersey,United States,Eliminated Week 2,15,2,-0.36297502817706256,150.0,22.5,False
31,Teresa Giudice,3,,12.0,False,Pasha Pashkov,TV Personality,50,New Jersey,United States,Eliminated Week 2,15,2,-2.436913664414153,161.25,-172.5,True
31,Teresa Giudice,4,,8.0,False,Pasha Pashkov,TV Personality,50,New Jersey,United States,Eliminated Week 2,15,2,-1.9547404760671157,107.5,0.0,True
31,Teresa Giudice,5,,11.0,False,Pasha Pashkov,TV Personality,50,New Jersey,United States,Eliminated Week 2,15,2,-1.6521905493548543,80.625,0.0,True
31,Teresa Giudice,6,,7.0,False,Pasha Pashkov,TV Personality,50,New Jersey,United States,Eliminated Week 2,15,2,-1.237517100779793,64.5,0.0,True
31,Teresa Giudice,7,,8.0,False,Pasha Pashkov,TV Personality,50,New Jersey,United States,Eliminated Week 2,15,2,-1.0930173364031155,53.75,0.0,True
31,Teresa Giudice,8,,7.0,False,Pasha Pashkov,TV Personality,50,New Jersey,United States,Eliminated Week 2,15,2,-0.9530929847955942,46.07142857142857,0.0,True
31,Teresa Giudice,9,,5.0,False,Pasha Pashkov,TV Personality,50,New Jersey,United States,Eliminated Week 2,15,2,-0.7467240684801201,40.3125,0.0,True
31,Teresa Giudice,10,,3.0,False,Pasha Pashkov,TV Personality,50,New Jersey,United States,Eliminated Week 2,15,2,-0.5587721336560713,35.833333333333336,0.0,True
31,Teresa Giudice,11,,,False,Pasha Pashkov,TV Personality,50,New Jersey,United States,Eliminated Week 2,15,2,0.0,32.25,,False
31,Trevor Donovan,1,157.5,8.0,True,Emma Slater,Actor/Actress,39,California,United States,Eliminated Week 9,6,9,-0.6410026709711998,,,False
31,Trevor Donovan,2,225.0,2.0,True,Emma Slater,Actor/Actress,39,California,United States,Eliminated Week 9,6,9,0.560961407182733,157.5,67.5,False
31,Trevor Donovan,3,202.5,7.0,True,Emma Slater,Actor/Actress,39,California,United States,Eliminated Week 9,6,9,0.17536103292310284,191.25,-22.5,False
31,Trevor Donovan,4,210.0,6.0,True,Emma Slater,Actor/Actress,39,California,United States,Eliminated Week 9,6,9,0.18117106851353756,195.0,7.5,False
31,Trevor Donovan,5,270.0,6.0,True,Emma Slater,Actor/Actress,39,California,United States,Eliminated Week 9,6,9,0.4696862765724502,198.75,60.0,False
31,Trevor Donovan,6,255.0,4.0,True,Emma Slater,Actor/Actress,39,California,United States,Eliminated Week 9,6,9,0.7138142117541415,213.0,-15.0,False
31,Trevor Donovan,7,292.5,1.0,True,Emma Slater,Actor/Actress,39,California,United States,Eliminated Week 9,6,9,1.0023523038904145,220.0,37.5,False
31,Trevor Donovan,8,292.5,4.0,True,Emma Slater,Actor/Actress,39,California,United States,Eliminated Week 9,6,9,0.9409516728873701,230.35714285714286,0.0,False
31,Trevor Donovan,9,243.75,4.0,True,Emma Slater,Actor/Actress,39,California,United States,Eliminated Week 9,6,9,1.0182600933819819,238.125,-48.75,True
31,Trevor Donovan,10,,3.0,False,Emma Slater,Actor/Actress,39,California,United States,Eliminated Week 9,6,9,-0.5587721336560713,238.75,-243.75,True
31,Trevor Donovan,11,,,False,Emma Slater,Actor/Actress,39,California,United States,Eliminated Week 9,6,9,0.0,214.875,,False
31,Vinny Guadagnino,1,127.5,11.0,True,Koko Iwasaki,TV Personality,34,New York,United States,Eliminated Week 8,7,8,-1.5328324740615646,,,True
31,Vinny Guadagnino,2,202.5,5.0,True,Koko Iwasaki,TV Personality,34,New York,United States,Eliminated Week 8,7,8,0.16498864917139208,127.5,75.0,False
31,Vinny Guadagnino,3,172.5,11.0,True,Koko Iwasaki,TV Personality,34,New York,United States,Eliminated Week 8,7,8,-0.21164262594167585,165.0,-30.0,True
31,Vinny Guadagnino,4,217.5,5.0,True,Koko Iwasaki,TV Personality,34,New York,United States,Eliminated Week 8,7,8,0.2574536236771323,167.5,45.0,False
31,Vinny Guadagnino,5,232.5,10.0,True,Koko Iwasaki,TV Personality,34,New York,United States,Eliminated Week 8,7,8,0.17498116186032459,180.0,15.0,True
31,Vinny Guadagnino,6,210.0,6.0,True,Koko Iwasaki,TV Personality,34,New York,United States,Eliminated Week 8,7,8,0.3694616271893295,190.5,-22.5,True
31,Vinny Guadagnino,7,236.25,7.0,True,Koko Iwasaki,TV Personality,34,New York,United States,Eliminated Week 8,7,8,0.5993966038339665,193.75,26.25,True
31,Vinny Guadagnino,8,217.5,6.0,True,Koko Iwasaki,TV Personality,34,New York,United States,Eliminated Week 8,7,8,0.4552991965584049,199.82142857142858,-18.75,True
31,Vinny Guadagnino,9,,5.0,False,Koko Iwasaki,TV Personality,34,New York,United States,Eliminated Week 8,7,8,-0.7467240684801201,202.03125,-217.5,True
31,Vinny Guadagnino,10,,3.0,False,Koko Iwasaki,TV Personality,34,New York,United States,Eliminated Week 8,7,8,-0.5587721336560713,179.58333333333334,0.0,True
31,Vinny Guadagnino,11,,,False,Koko Iwasaki,TV Personality,34,New York,United States,Eliminated Week 8,7,8,0.0,161.625,,False
31,Wayne Brady,1,217.5,2.0,True,Witney Carson,Comedian,50,Georgia,United States,3rd Place,3,999,1.14265693520953,,,False
31,Wayne Brady,2,240.0,1.0,True,Witney Carson,Comedian,50,Georgia,United States,3rd Place,3,999,0.8249432458569604,217.5,22.5,False
31,Wayne Brady,3,247.5,1.0,True,Witney Carson,Comedian,50,Georgia,United States,3rd Place,3,999,0.7558665212202709,228.75,7.5,False
31,Wayne Brady,4,270.0,1.0,True,Witney Carson,Comedian,50,Georgia,United States,3rd Place,3,999,0.7914315098222956,235.0,22.5,False
31,Wayne Brady,5,307.5,2.0,True,Witney Carson,Comedian,50,Georgia,United States,3rd Place,3,999,0.7643913912845758,243.75,37.5,False
31,Wayne Brady,6,255.0,4.0,True,Witney Carson,Comedian,50,Georgia,United States,3rd Place,3,999,0.7138142117541415,256.5,-52.5,False
31,Wayne Brady,7,285.0,2.0,True,Witney Carson,Comedian,50,Georgia,United States,3rd Place,3,999,0.9486248772162216,256.25,30.0,False
31,Wayne Brady,8,337.5,1.0,True,Witney Carson,Comedian,50,Georgia,United States,3rd Place,3,999,1.2323431586847493,260.35714285714283,52.5,False
31,Wayne Brady,9,273.75,2.0,True,Witney Carson,Comedian,50,Georgia,United States,3rd Place,3,999,1.2354889133034714,270.0,-63.75,False
31,Wayne Brady,10,285.0,2.0,True,Witney Carson,Comedian,50,Georgia,United States,3rd Place,3,999,1.61900643854195,270.4166666666667,11.25,True
31,Wayne Brady,11,,,False,Witney Carson,Comedian,50,Georgia,United States,3rd Place,3,999,0.0,271.875,,False
32,Adrian Peterson,1,180.0,4.0,True,Britt Stewart,Athlete,38,Texas,United States,Eliminated Week 4,11,4,0.42823542583175445,,,False
32,Adrian Peterson,2,150.0,7.0,True,Britt Stewart,Athlete,38,Texas,United States,Eliminated Week 4,11,4,-0.33191789877230743,180.0,-30.0,False
32,Adrian Peterson,3,165.0,8.0,True,Britt Stewart,Athlete,38,Texas,United States,Eliminated Week 4,11,4,-0.09964734438570828,165.0,15.0,False
32,Adrian Peterson,4,210.0,5.0,True,Britt Stewart,Athlete,38,Texas,United States,Eliminated Week 4,11,4,0.40017992506144534,165.0,45.0,False
32,Adrian Peterson,5,,7.0,False,Britt Stewart,Athlete,38,Texas,United States,Eliminated Week 4,11,4,-1.4835963740378313,176.25,-210.0,True
32,Adrian Peterson,6,,10.0,False,Britt Stewart,Athlete,38,Texas,United States,Eliminated Week 4,11,4,-1.2664035632746093,141.0,0.0,True
32,Adrian Peterson,7,,7.0,False,Britt Stewart,Athlete,38,Texas,United States,Eliminated Week 4,11,4,-1.1091879764675023,117.5,0.0,True
32,Adrian Peterson,8,,8.0,False,Britt Stewart,Athlete,38,Texas,United States,Eliminated Week 4,11,4,-0.9497195055348798,100.71428571428571,0.0,True
32,Adrian Peterson,9,,7.0,False,Britt Stewart,Athlete,38,Texas,United States,Eliminated Week 4,11,4,-0.823372979795445,88.125,0.0,True
32,Adrian Peterson,10,,6.0,False,Britt Stewart,Athlete,38,Texas,United States,Eliminated Week 4,11,4,-0.7165297545230579,78.33333333333333,0.0,True
32,Adrian Peterson,11,,4.0,False,Britt Stewart,Athlete,38,Texas,United States,Eliminated Week 4,11,4,-0.7170978871335014,70.5,0.0,True
32,Alyson Hannigan,1,130.0,8.0,True,Sasha Farber,Actor/Actress,49,Washington D.C.,United States,5th Place,5,999,-0.999215993607427,,,True
32,Alyson Hannigan,2,190.0,4.0,True,Sasha Farber,Actor/Actress,49,Washington D.C.,United States,5th Place,5,999,0.33191789877230743,130.0,60.0,False
32,Alyson Hannigan,3,180.0,6.0,True,Sasha Farber,Actor/Actress,49,Washington D.C.,United States,5th Place,5,999,0.08636103180094737,160.0,-10.0,False
32,Alyson Hannigan,4,180.0,7.0,True,Sasha Farber,Actor/Actress,49,Washington D.C.,United States,5th Place,5,999,0.08892887223587684,166.66666666666666,0.0,True
32,Alyson Hannigan,5,210.0,5.0,True,Sasha Farber,Actor/Actress,49,Washington D.C.,United States,5th Place,5,999,0.3338091841585122,170.0,30.0,False
32,Alyson Hannigan,6,232.5,8.0,True,Sasha Farber,Actor/Actress,49,Washington D.C.,United States,5th Place,5,999,0.4404881959216032,178.0,22.5,False
32,Alyson Hannigan,7,262.5,4.0,True,Sasha Farber,Actor/Actress,49,Washington D.C.,United States,5th Place,5,999,0.8181244649122001,187.08333333333334,30.0,False
32,Alyson Hannigan,8,270.0,4.0,True,Sasha Farber,Actor/Actress,49,Washington D.C.,United States,5th Place,5,999,0.9422118414595053,197.85714285714286,7.5,False
32,Alyson Hannigan,9,240.0,5.0,True,Sasha Farber,Actor/Actress,49,Washington D.C.,United States,5th Place,5,999,0.8457269973464526,206.875,-30.0,False
32,Alyson Hannigan,10,255.0,5.0,True,Sasha Farber,Actor/Actress,49,Washington D.C.,United States,5th Place,5,999,1.0785658410189187,210.55555555555554,15.0,True
32,Alyson Hannigan,11,265.0,3.0,True,Sasha Farber,Actor/Actress,49,Washington D.C.,United States,5th Place,5,999,1.1113785123615434,215.0,10.0,True
32,Ariana Madix,1,210.0,2.0,True,Pasha Pashkov,TV Personality,38,Florida,United States,3rd Place,3,999,1.2847062774952633,,,False
32,Ariana Madix,2,200.0,3.0,True,Pasha Pashkov,TV Personality,38,Florida,United States,3rd Place,3,999,0.49787684815846117,210.0,-10.0,False
32,Ariana Madix,3,255.0,1.0,True,Pasha Pashkov,TV Personality,38,Florida,United States,3rd Place,3,999,1.0164029127342256,205.0,55.0,False
32,Ariana Madix,4,250.00000000000003,2.0,True,Pasha Pashkov,TV Personality,38,Florida,United States,3rd Place,3,999,0.8151813288288703,221.66666666666666,-4.999999999999972,False
32,Ariana Madix,5,240.0,3.0,True,Pasha Pashkov,TV Personality,38,Florida,United States,3rd Place,3,999,0.5934385496151326,228.75,-10.000000000000028,False
32,Ariana Madix,6,307.5,2.0,True,Pasha Pashkov,TV Personality,38,Florida,United States,3rd Place,3,999,0.9910984408236072,231.0,67.5,False
32,Ariana Madix,7,277.5,1.0,True,Pasha Pashkov,TV Personality,38,Florida,United States,3rd Place,3,999,0.9282566044196117,243.75,-30.0,False
32,Ariana Madix,8,315.0,1.0,True,Pasha Pashkov,TV Personality,38,Florida,United States,3rd Place,3,999,1.2575337326252363,248.57142857142858,37.5,False
32,Ariana Madix,9,277.5,4.0,True,Pasha Pashkov,TV Personality,38,Florida,United States,3rd Place,3,999,1.1065238687748742,256.875,-37.5,False
32,Ariana Madix,10,290.0,3.0,True,Pasha Pashkov,TV Personality,38,Florida,United States,3rd Place,3,999,1.3249515109952683,259.1666666666667,12.5,False
32,Ariana Madix,11,295.0,2.0,True,Pasha Pashkov,TV Personality,38,Florida,United States,3rd Place,3,999,1.3183758406062653,262.25,5.0,False
32,Barry Williams,1,160.0,6.0,True,Peta Murgatroyd,Actor/Actress,68,California,United States,Eliminated Week 8,7,8,-0.14274514194391816,,,False
32,Barry Williams,2,150.0,7.0,True,Peta Murgatroyd,Actor/Actress,68,California,United States,Eliminated Week 8,7,8,-0.33191789877230743,160.0,-10.0,False
32,Barry Williams,3,187.5,5.0,True,Peta Murgatroyd,Actor/Actress,68,California,United States,Eliminated Week 8,7,8,0.1793652198942752,155.0,37.5,False
32,Barry Williams,4,180.0,7.0,True,Peta Murgatroyd,Actor/Actress,68,California,United States,Eliminated Week 8,7,8,0.08892887223587684,165.83333333333334,-7.5,True
32,Barry Williams,5,240.0,3.0,True,Peta Murgatroyd,Actor/Actress,68,California,United States,Eliminated Week 8,7,8,0.5934385496151326,169.375,60.0,False
32,Barry Williams,6,240.0,7.0,True,Peta Murgatroyd,Actor/Actress,68,California,United States,Eliminated Week 8,7,8,0.4955492204118036,183.5,0.0,False
32,Barry Williams,7,243.75,5.0,True,Peta Murgatroyd,Actor/Actress,68,California,United States,Eliminated Week 8,7,8,0.6804592905279356,192.91666666666666,3.75,False
32,Barry Williams,8,262.5,5.0,True,Peta Murgatroyd,Actor/Actress,68,California,United States,Eliminated Week 8,7,8,0.8896581929318835,200.17857142857142,18.75,False
32,Barry Williams,9,,7.0,False,Peta Murgatroyd,Actor/Actress,68,California,United States,Eliminated Week 8,7,8,-0.823372979795445,207.96875,-262.5,True
32,Barry Williams,10,,6.0,False,Peta Murgatroyd,Actor/Actress,68,California,United States,Eliminated Week 8,7,8,-0.7165297545230579,184.86111111111111,0.0,True
32,Barry Williams,11,,4.0,False,Peta Murgatroyd,Actor/Actress,68,California,United States,Eliminated Week 8,7,8,-0.7170978871335014,166.375,0.0,True
32,Charity Lawson,1,220.0,1.0,True,Artem Chigvintsev,TV Personality,27,Georgia,United States,4th Place,4,999,1.5701965613830995,,,False
32,Charity Lawson,2,210.0,2.0,True,Artem Chigvintsev,TV Personality,27,Georgia,United States,4th Place,4,999,0.6638357975446149,220.0,-10.0,False
32,Charity Lawson,3,240.0,2.0,True,Artem Chigvintsev,TV Personality,27,Georgia,United States,4th Place,4,999,0.83039453654757,215.0,30.0,False
32,Charity Lawson,4,240.0,3.0,True,Artem Chigvintsev,TV Personality,27,Georgia,United States,4th Place,4,999,0.7114309778870138,223.33333333333334,0.0,False
32,Charity Lawson,5,280.0,1.0,True,Artem Chigvintsev,TV Personality,27,Georgia,United States,4th Place,4,999,0.9396110368906266,227.5,40.0,False
32,Charity Lawson,6,285.0,4.0,True,Artem Chigvintsev,TV Personality,27,Georgia,United States,4th Place,4,999,0.8259153673530061,238.0,5.0,False
32,Charity Lawson,7,270.0,3.0,True,Artem Chigvintsev,TV Personality,27,Georgia,United States,4th Place,4,999,0.8731905346659059,245.83333333333334,-15.0,False
32,Charity Lawson,8,292.5,3.0,True,Artem Chigvintsev,TV Personality,27,Georgia,United States,4th Place,4,999,1.0998727870423708,249.28571428571428,22.5,False
32,Charity Lawson,9,285.0,3.0,True,Artem Chigvintsev,TV Personality,27,Georgia,United States,4th Place,4,999,1.1586832430605585,254.6875,-7.5,False
32,Charity Lawson,10,295.0,2.0,True,Artem Chigvintsev,TV Personality,27,Georgia,United States,4th Place,4,999,1.3601494638490326,258.05555555555554,10.0,False
32,Charity Lawson,11,295.0,2.0,True,Artem Chigvintsev,TV Personality,27,Georgia,United States,4th Place,4,999,1.3183758406062653,261.75,0.0,False
32,Harry Jowsey,1,120.0,9.0,True,Rylee Arnold,TV Personality,26,,Australia,Eliminated Week 9,6,9,-1.2847062774952633,,,True
32,Harry Jowsey,2,150.0,7.0,True,Rylee Arnold,TV Personality,26,,Australia,Eliminated Week 9,6,9,-0.33191789877230743,120.0,30.0,False
